date,state,fips,cases,deaths,Date_Start_of_Lockdown,Date_End_of_Lockdown,Lockdown_Length,"Noramliztion factor (per 1,000)"
4/16/2020,Mississippi,28,3624,129,3-Apr,11-May,38,0.000336
4/16/2020,Missouri,29,5111,170,6-Apr,3-May,27,0.00016293
4/16/2020,Montana,30,415,7,26-Mar,24-Apr,29,0.00093565
4/16/2020,Nebraska,31,1094,24,,,,0.00051695
4/16/2020,Nevada,32,3321,142,31-Mar,15-May,45,0.00032466
4/16/2020,New Hampshire,33,1211,34,27-Mar,4-May,38,0.00073545
4/16/2020,New Jersey,34,75317,3518,21-Mar,,,0.00011258
4/16/2020,New Mexico,35,1597,44,24-Mar,15-May,52,0.00047691
4/16/2020,New York,36,225761,15669,22-Mar,15-May,54,0.0000514
4/16/2020,North Carolina,37,5463,140,30-Mar,8-May,39,0.00009535
4/16/2020,North Dakota,38,393,9,,,,0.00131223
4/16/2020,Ohio,39,8414,389,23-Mar,30-May,68,0.00008555
4/16/2020,Oklahoma,40,2357,131,,,,0.00025272
4/16/2020,Oregon,41,1736,64,23-Mar,,,0.00023709
4/16/2020,Pennsylvania,42,28314,864,1-Apr,8-May,37,0.00007811
4/16/2020,Rhode Island,44,3838,105,28-Mar,8-May,41,0.00094397
4/16/2020,South Carolina,45,3931,109,7-Apr,12-May,35,0.00019422
4/16/2020,South Dakota,46,1310,7,,,,0.00113038
4/16/2020,Tennessee,47,6077,142,2-Apr,30-Apr,28,0.00014643
4/16/2020,Texas,48,16928,428,2-Apr,30-Apr,28,0.00003449
4/16/2020,Utah,49,2687,21,,,,0.00031192
4/16/2020,Vermont,50,768,34,24-Mar,15-May,52,0.00160259
4/16/2020,Virginia,51,6888,208,30-Mar,10-Jun,72,0.00011716
4/16/2020,Washington,53,11152,588,23-Mar,4-May,42,0.00013132
4/16/2020,West Virginia,54,739,13,24-Mar,4-May,41,0.00055799
4/16/2020,Wisconsin,55,3875,197,25-Mar,26-May,62,0.00017175
4/16/2020,Wyoming,56,393,2,,,,0.00172783
4/17/2020,Alabama,1,4572,151,4-Apr,30-Apr,26,0.00020395
4/17/2020,Alaska,2,307,7,11-Mar,21-Apr,41,0.00136697
4/17/2020,Arizona,4,4507,174,30-Mar,15-May,46,0.00013739
4/17/2020,Arkansas,5,1695,37,,,,0.00033137
4/17/2020,California,6,29398,1050,19-Mar,,,0.00002531
4/17/2020,Colorado,8,9047,389,26-Mar,27-Apr,32,0.00017365
4/17/2020,Connecticut,9,16809,1036,23-Mar,20-May,58,0.00028048
4/17/2020,Delaware,10,2323,61,24-Mar,15-May,52,0.00102694
4/17/2020,Florida,12,24745,725,20-Mar,30-Apr,41,0.00004656
4/17/2020,Georgia,13,16658,661,3-Apr,30-Apr,27,0.00009418
4/17/2020,Hawaii,15,547,9,25-Mar,31-May,67,0.00070628
4/17/2020,Idaho,16,1566,43,25-Mar,30-Apr,36,0.00055958
4/17/2020,Illinois,17,27575,1142,21-Mar,30-May,70,0.00007892
4/17/2020,Indiana,18,10154,519,25-Mar,1-May,37,0.00014854
4/17/2020,Iowa,19,2332,64,,,,0.00031695
4/17/2020,Kansas,20,1730,84,30-Mar,3-May,34,0.00034325
4/17/2020,Kentucky,21,2522,140,26-Mar,,,0.00022383
4/17/2020,Louisiana,22,23118,1213,23-Mar,15-May,53,0.00021511
4/17/2020,Maine,23,827,29,2-Apr,31-May,59,0.00074393
4/17/2020,Maryland,24,11641,494,30-Mar,,,0.00016541
4/17/2020,Massachusetts,25,34402,1404,24-Apr,18-May,24,0.00014509
4/17/2020,Michigan,26,29952,2226,24-Mar,15-May,52,0.00010013
4/17/2020,Minnesota,27,2071,111,27-Mar,4-May,38,0.00017732
4/17/2020,Mississippi,28,3793,140,3-Apr,11-May,38,0.000336
4/17/2020,Missouri,29,5283,184,6-Apr,3-May,27,0.00016293
4/17/2020,Montana,30,422,8,26-Mar,24-Apr,29,0.00093565
4/17/2020,Nebraska,31,1216,24,,,,0.00051695
4/17/2020,Nevada,32,3524,151,31-Mar,15-May,45,0.00032466
4/17/2020,New Hampshire,33,1287,37,27-Mar,4-May,38,0.00073545
4/17/2020,New Jersey,34,78467,3840,21-Mar,,,0.00011258
4/17/2020,New Mexico,35,1711,51,24-Mar,15-May,52,0.00047691
4/17/2020,New York,36,233293,16473,22-Mar,15-May,54,0.0000514
4/17/2020,North Carolina,37,5859,159,30-Mar,8-May,39,0.00009535
4/17/2020,North Dakota,38,439,9,,,,0.00131223
4/17/2020,Ohio,39,9107,418,23-Mar,30-May,68,0.00008555
4/17/2020,Oklahoma,40,2465,136,,,,0.00025272
4/17/2020,Oregon,41,1785,70,23-Mar,,,0.00023709
4/17/2020,Pennsylvania,42,30121,1027,1-Apr,8-May,37,0.00007811
4/17/2020,Rhode Island,44,4177,118,28-Mar,8-May,41,0.00094397
4/17/2020,South Carolina,45,4086,116,7-Apr,12-May,35,0.00019422
4/17/2020,South Dakota,46,1410,7,,,,0.00113038
4/17/2020,Tennessee,47,6423,146,2-Apr,30-Apr,28,0.00014643
4/17/2020,Texas,48,18131,461,2-Apr,30-Apr,28,0.00003449
4/17/2020,Utah,49,2813,23,,,,0.00031192
4/17/2020,Vermont,50,779,34,24-Mar,15-May,52,0.00160259
4/17/2020,Virginia,51,7490,238,30-Mar,10-Jun,72,0.00011716
4/17/2020,Washington,53,11445,610,23-Mar,4-May,42,0.00013132
4/17/2020,West Virginia,54,776,16,24-Mar,4-May,41,0.00055799
4/17/2020,Wisconsin,55,4045,205,25-Mar,26-May,62,0.00017175
4/17/2020,Wyoming,56,401,2,,,,0.00172783
4/18/2020,Alabama,1,4723,147,4-Apr,30-Apr,26,0.00020395
4/18/2020,Alaska,2,312,7,11-Mar,21-Apr,41,0.00136697
4/18/2020,Arizona,4,4719,181,30-Mar,15-May,46,0.00013739
4/18/2020,Arkansas,5,1777,38,,,,0.00033137
4/18/2020,California,6,30829,1146,19-Mar,,,0.00002531
4/18/2020,Colorado,8,9433,409,26-Mar,27-Apr,32,0.00017365
4/18/2020,Connecticut,9,17550,1086,23-Mar,20-May,58,0.00028048
4/18/2020,Delaware,10,2538,67,24-Mar,15-May,52,0.00102694
4/18/2020,Florida,12,25484,747,20-Mar,30-Apr,41,0.00004656
4/18/2020,Georgia,13,17014,670,3-Apr,30-Apr,27,0.00009418
4/18/2020,Hawaii,15,568,9,25-Mar,31-May,67,0.00070628
4/18/2020,Idaho,16,1577,44,25-Mar,30-Apr,36,0.00055958
4/18/2020,Illinois,17,29160,1272,21-Mar,30-May,70,0.00007892
4/18/2020,Indiana,18,10641,545,25-Mar,1-May,37,0.00014854
4/18/2020,Iowa,19,2513,74,,,,0.00031695
4/18/2020,Kansas,20,1819,86,30-Mar,3-May,34,0.00034325
4/18/2020,Kentucky,21,2707,145,26-Mar,,,0.00022383
4/18/2020,Louisiana,22,23580,1267,23-Mar,15-May,53,0.00021511
4/18/2020,Maine,23,847,32,2-Apr,31-May,59,0.00074393
4/18/2020,Maryland,24,12379,534,30-Mar,,,0.00016541
4/18/2020,Massachusetts,25,36372,1560,24-Apr,18-May,24,0.00014509
4/18/2020,Michigan,26,30717,2307,24-Mar,15-May,52,0.00010013
4/18/2020,Minnesota,27,2213,121,27-Mar,4-May,38,0.00017732
4/18/2020,Mississippi,28,3974,152,3-Apr,11-May,38,0.000336
4/18/2020,Missouri,29,5517,194,6-Apr,3-May,27,0.00016293
4/18/2020,Montana,30,426,10,26-Mar,24-Apr,29,0.00093565
4/18/2020,Nebraska,31,1348,28,,,,0.00051695
4/18/2020,Nevada,32,3626,155,31-Mar,15-May,45,0.00032466
4/18/2020,New Hampshire,33,1342,38,27-Mar,4-May,38,0.00073545
4/18/2020,New Jersey,34,81420,4070,21-Mar,,,0.00011258
4/18/2020,New Mexico,35,1798,53,24-Mar,15-May,52,0.00047691
4/18/2020,New York,36,240542,17141,22-Mar,15-May,54,0.0000514
4/18/2020,North Carolina,37,6140,175,30-Mar,8-May,39,0.00009535
4/18/2020,North Dakota,38,528,9,,,,0.00131223
4/18/2020,Ohio,39,10222,451,23-Mar,30-May,68,0.00008555
4/18/2020,Oklahoma,40,2570,139,,,,0.00025272
4/18/2020,Oregon,41,1844,72,23-Mar,,,0.00023709
4/18/2020,Pennsylvania,42,31742,1150,1-Apr,8-May,37,0.00007811
4/18/2020,Rhode Island,44,4491,137,28-Mar,8-May,41,0.00094397
4/18/2020,South Carolina,45,4246,119,7-Apr,12-May,35,0.00019422
4/18/2020,South Dakota,46,1541,7,,,,0.00113038
4/18/2020,Tennessee,47,6624,148,2-Apr,30-Apr,28,0.00014643
4/18/2020,Texas,48,18927,487,2-Apr,30-Apr,28,0.00003449
4/18/2020,Utah,49,2942,25,,,,0.00031192
4/18/2020,Vermont,50,803,36,24-Mar,15-May,52,0.00160259
4/18/2020,Virginia,51,8052,258,30-Mar,10-Jun,72,0.00011716
4/18/2020,Washington,53,11802,629,23-Mar,4-May,42,0.00013132
4/18/2020,West Virginia,54,825,18,24-Mar,4-May,41,0.00055799
4/18/2020,Wisconsin,55,4199,212,25-Mar,26-May,62,0.00017175
4/18/2020,Wyoming,56,412,2,,,,0.00172783
4/19/2020,Alabama,1,4903,160,4-Apr,30-Apr,26,0.00020395
4/19/2020,Alaska,2,317,7,11-Mar,21-Apr,41,0.00136697
4/19/2020,Arizona,4,4929,188,30-Mar,15-May,46,0.00013739
4/19/2020,Arkansas,5,1781,39,,,,0.00033137
4/19/2020,California,6,31544,1176,19-Mar,,,0.00002531
4/19/2020,Colorado,8,9730,421,26-Mar,27-Apr,32,0.00017365
4/19/2020,Connecticut,9,17962,1127,23-Mar,20-May,58,0.00028048
4/19/2020,Delaware,10,2538,67,24-Mar,15-May,52,0.00102694
4/19/2020,Florida,12,26306,773,20-Mar,30-Apr,41,0.00004656
4/19/2020,Georgia,13,17619,682,3-Apr,30-Apr,27,0.00009418
4/19/2020,Hawaii,15,574,10,25-Mar,31-May,67,0.00070628
4/19/2020,Idaho,16,1581,45,25-Mar,30-Apr,36,0.00055958
4/19/2020,Illinois,17,30357,1302,21-Mar,30-May,70,0.00007892
4/19/2020,Indiana,18,11210,562,25-Mar,1-May,37,0.00014854
4/19/2020,Iowa,19,2915,75,,,,0.00031695
4/19/2020,Kansas,20,1897,94,30-Mar,3-May,34,0.00034325
4/19/2020,Kentucky,21,2960,149,26-Mar,,,0.00022383
4/19/2020,Louisiana,22,23928,1296,23-Mar,15-May,53,0.00021511
4/19/2020,Maine,23,867,34,2-Apr,31-May,59,0.00074393
4/19/2020,Maryland,24,12892,548,30-Mar,,,0.00016541
4/19/2020,Massachusetts,25,38077,1706,24-Apr,18-May,24,0.00014509
4/19/2020,Michigan,26,31348,2389,24-Mar,15-May,52,0.00010013
4/19/2020,Minnesota,27,2356,134,27-Mar,4-May,38,0.00017732
4/19/2020,Mississippi,28,4274,159,3-Apr,11-May,38,0.000336
4/19/2020,Missouri,29,5667,196,6-Apr,3-May,27,0.00016293
4/19/2020,Montana,30,433,10,26-Mar,24-Apr,29,0.00093565
4/19/2020,Nebraska,31,1473,28,,,,0.00051695
4/19/2020,Nevada,32,3741,158,31-Mar,15-May,45,0.00032466
4/19/2020,New Hampshire,33,1392,41,27-Mar,4-May,38,0.00073545
4/19/2020,New Jersey,34,85301,4202,21-Mar,,,0.00011258
4/19/2020,New Mexico,35,1845,55,24-Mar,15-May,52,0.00047691
4/19/2020,New York,36,246741,17793,22-Mar,15-May,54,0.0000514
4/19/2020,North Carolina,37,6493,183,30-Mar,8-May,39,0.00009535
4/19/2020,North Dakota,38,585,10,,,,0.00131223
4/19/2020,Ohio,39,11602,471,23-Mar,30-May,68,0.00008555
4/19/2020,Oklahoma,40,2599,140,,,,0.00025272
4/19/2020,Oregon,41,1910,74,23-Mar,,,0.00023709
4/19/2020,Pennsylvania,42,32992,1285,1-Apr,8-May,37,0.00007811
4/19/2020,Rhode Island,44,4706,150,28-Mar,8-May,41,0.00094397
4/19/2020,South Carolina,45,4377,120,7-Apr,12-May,35,0.00019422
4/19/2020,South Dakota,46,1635,7,,,,0.00113038
4/19/2020,Tennessee,47,6824,151,2-Apr,30-Apr,28,0.00014643
4/19/2020,Texas,48,19441,503,2-Apr,30-Apr,28,0.00003449
4/19/2020,Utah,49,3071,27,,,,0.00031192
4/19/2020,Vermont,50,812,36,24-Mar,15-May,52,0.00160259
4/19/2020,Virginia,51,8536,277,30-Mar,10-Jun,72,0.00011716
4/19/2020,Washington,53,11805,637,23-Mar,4-May,42,0.00013132
4/19/2020,West Virginia,54,890,20,24-Mar,4-May,41,0.00055799
4/19/2020,Wisconsin,55,4346,222,25-Mar,26-May,62,0.00017175
4/19/2020,Wyoming,56,422,2,,,,0.00172783
4/20/2020,Alabama,1,5078,164,4-Apr,30-Apr,26,0.00020395
4/20/2020,Alaska,2,319,7,11-Mar,21-Apr,41,0.00136697
4/20/2020,Arizona,4,5064,191,30-Mar,15-May,46,0.00013739
4/20/2020,Arkansas,5,1971,42,,,,0.00033137
4/20/2020,California,6,33862,1223,19-Mar,,,0.00002531
4/20/2020,Colorado,8,10106,448,26-Mar,27-Apr,32,0.00017365
4/20/2020,Connecticut,9,19815,1331,23-Mar,20-May,58,0.00028048
4/20/2020,Delaware,10,2745,72,24-Mar,15-May,52,0.00102694
4/20/2020,Florida,12,27050,822,20-Mar,30-Apr,41,0.00004656
4/20/2020,Georgia,13,18447,767,3-Apr,30-Apr,27,0.00009418
4/20/2020,Hawaii,15,578,10,25-Mar,31-May,67,0.00070628
4/20/2020,Idaho,16,1638,48,25-Mar,30-Apr,36,0.00055958
4/20/2020,Illinois,17,31508,1359,21-Mar,30-May,70,0.00007892
4/20/2020,Indiana,18,11686,569,25-Mar,1-May,37,0.00014854
4/20/2020,Iowa,19,3175,79,,,,0.00031695
4/20/2020,Kansas,20,2030,101,30-Mar,3-May,34,0.00034325
4/20/2020,Kentucky,21,3050,155,26-Mar,,,0.00022383
4/20/2020,Louisiana,22,24523,1328,23-Mar,15-May,53,0.00021511
4/20/2020,Maine,23,875,35,2-Apr,31-May,59,0.00074393
4/20/2020,Maryland,24,13750,582,30-Mar,,,0.00016541
4/20/2020,Massachusetts,25,39643,1809,24-Apr,18-May,24,0.00014509
4/20/2020,Michigan,26,31927,2466,24-Mar,15-May,52,0.00010013
4/20/2020,Minnesota,27,2470,143,27-Mar,4-May,38,0.00017732
4/20/2020,Mississippi,28,4512,169,3-Apr,11-May,38,0.000336
4/20/2020,Missouri,29,5807,201,6-Apr,3-May,27,0.00016293
4/20/2020,Montana,30,433,12,26-Mar,24-Apr,29,0.00093565
4/20/2020,Nebraska,31,1646,33,,,,0.00051695
4/20/2020,Nevada,32,3830,163,31-Mar,15-May,45,0.00032466
4/20/2020,New Hampshire,33,1447,42,27-Mar,4-May,38,0.00073545
4/20/2020,New Jersey,34,88806,4377,21-Mar,,,0.00011258
4/20/2020,New Mexico,35,1971,58,24-Mar,15-May,52,0.00047691
4/20/2020,New York,36,251608,18412,22-Mar,15-May,54,0.0000514
4/20/2020,North Carolina,37,6764,187,30-Mar,8-May,39,0.00009535
4/20/2020,North Dakota,38,627,13,,,,0.00131223
4/20/2020,Ohio,39,12919,509,23-Mar,30-May,68,0.00008555
4/20/2020,Oklahoma,40,2680,143,,,,0.00025272
4/20/2020,Oregon,41,1956,75,23-Mar,,,0.00023709
4/20/2020,Pennsylvania,42,34005,1366,1-Apr,8-May,37,0.00007811
4/20/2020,Rhode Island,44,5090,155,28-Mar,8-May,41,0.00094397
4/20/2020,South Carolina,45,4439,124,7-Apr,12-May,35,0.00019422
4/20/2020,South Dakota,46,1685,7,,,,0.00113038
4/20/2020,Tennessee,47,6994,156,2-Apr,30-Apr,28,0.00014643
4/20/2020,Texas,48,20035,523,2-Apr,30-Apr,28,0.00003449
4/20/2020,Utah,49,3213,28,,,,0.00031192
4/20/2020,Vermont,50,816,37,24-Mar,15-May,52,0.00160259
4/20/2020,Virginia,51,8989,300,30-Mar,10-Jun,72,0.00011716
4/20/2020,Washington,53,12191,661,23-Mar,4-May,42,0.00013132
4/20/2020,West Virginia,54,908,26,24-Mar,4-May,41,0.00055799
4/20/2020,Wisconsin,55,4499,231,25-Mar,26-May,62,0.00017175
4/20/2020,Wyoming,56,426,2,,,,0.00172783
4/21/2020,Alabama,1,5327,186,4-Apr,30-Apr,26,0.00020395
4/21/2020,Alaska,2,327,7,11-Mar,21-Apr,41,0.00136697
4/21/2020,Arizona,4,5251,213,30-Mar,15-May,46,0.00013739
4/21/2020,Arkansas,5,2262,43,,,,0.00033137
4/21/2020,California,6,35844,1316,19-Mar,,,0.00002531
4/21/2020,Colorado,8,10447,484,26-Mar,27-Apr,32,0.00017365
4/21/2020,Connecticut,9,20360,1423,23-Mar,20-May,58,0.00028048
4/21/2020,Delaware,10,2931,82,24-Mar,15-May,52,0.00102694
4/21/2020,Florida,12,27861,866,20-Mar,30-Apr,41,0.00004656
4/21/2020,Georgia,13,19189,810,3-Apr,30-Apr,27,0.00009418
4/21/2020,Hawaii,15,580,12,25-Mar,31-May,67,0.00070628
4/21/2020,Idaho,16,1659,51,25-Mar,30-Apr,36,0.00055958
4/21/2020,Illinois,17,33059,1479,21-Mar,30-May,70,0.00007892
4/21/2020,Indiana,18,12097,630,25-Mar,1-May,37,0.00014854
4/21/2020,Iowa,19,3641,83,,,,0.00031695
4/21/2020,Kansas,20,2114,107,30-Mar,3-May,34,0.00034325
4/21/2020,Kentucky,21,3193,172,26-Mar,,,0.00022383
4/21/2020,Louisiana,22,24854,1405,23-Mar,15-May,53,0.00021511
4/21/2020,Maine,23,888,36,2-Apr,31-May,59,0.00074393
4/21/2020,Maryland,24,14261,652,30-Mar,,,0.00016541
4/21/2020,Massachusetts,25,41199,1961,24-Apr,18-May,24,0.00014509
4/21/2020,Michigan,26,32935,2698,24-Mar,15-May,52,0.00010013
4/21/2020,Minnesota,27,2567,160,27-Mar,4-May,38,0.00017732
4/21/2020,Mississippi,28,4716,183,3-Apr,11-May,38,0.000336
4/21/2020,Missouri,29,5941,221,6-Apr,3-May,27,0.00016293
4/21/2020,Montana,30,437,12,26-Mar,24-Apr,29,0.00093565
4/21/2020,Nebraska,31,1726,38,,,,0.00051695
4/21/2020,Nevada,32,3937,163,31-Mar,15-May,45,0.00032466
4/21/2020,New Hampshire,33,1491,42,27-Mar,4-May,38,0.00073545
4/21/2020,New Jersey,34,92387,4753,21-Mar,,,0.00011258
4/21/2020,New Mexico,35,2072,65,24-Mar,15-May,52,0.00047691
4/21/2020,New York,36,255932,19040,22-Mar,15-May,54,0.0000514
4/21/2020,North Carolina,37,6951,217,30-Mar,8-May,39,0.00009535
4/21/2020,North Dakota,38,644,13,,,,0.00131223
4/21/2020,Ohio,39,13725,557,23-Mar,30-May,68,0.00008555
4/21/2020,Oklahoma,40,2807,164,,,,0.00025272
4/21/2020,Oregon,41,2002,78,23-Mar,,,0.00023709
4/21/2020,Pennsylvania,42,35384,1620,1-Apr,8-May,37,0.00007811
4/21/2020,Rhode Island,44,5500,171,28-Mar,8-May,41,0.00094397
4/21/2020,South Carolina,45,4608,135,7-Apr,12-May,35,0.00019422
4/21/2020,South Dakota,46,1755,8,,,,0.00113038
4/21/2020,Tennessee,47,7317,159,2-Apr,30-Apr,28,0.00014643
4/21/2020,Texas,48,20949,552,2-Apr,30-Apr,28,0.00003449
4/21/2020,Utah,49,3301,32,,,,0.00031192
4/21/2020,Vermont,50,818,39,24-Mar,15-May,52,0.00160259
4/21/2020,Virginia,51,9629,325,30-Mar,10-Jun,72,0.00011716
4/21/2020,Washington,53,12345,683,23-Mar,4-May,42,0.00013132
4/21/2020,West Virginia,54,929,26,24-Mar,4-May,41,0.00055799
4/21/2020,Wisconsin,55,4620,243,25-Mar,26-May,62,0.00017175
4/21/2020,Wyoming,56,441,6,,,,0.00172783
4/22/2020,Alabama,1,5610,201,4-Apr,30-Apr,26,0.00020395
4/22/2020,Alaska,2,333,7,11-Mar,21-Apr,41,0.00136697
4/22/2020,Arizona,4,5459,236,30-Mar,15-May,46,0.00013739
4/22/2020,Arkansas,5,2392,44,,,,0.00033137
4/22/2020,California,6,37573,1425,19-Mar,,,0.00002531
4/22/2020,Colorado,8,10878,526,26-Mar,27-Apr,32,0.00017365
4/22/2020,Connecticut,9,22469,1544,23-Mar,20-May,58,0.00028048
4/22/2020,Delaware,10,3200,89,24-Mar,15-May,52,0.00102694
4/22/2020,Florida,12,28301,926,20-Mar,30-Apr,41,0.00004656
4/22/2020,Georgia,13,20099,837,3-Apr,30-Apr,27,0.00009418
4/22/2020,Hawaii,15,586,12,25-Mar,31-May,67,0.00070628
4/22/2020,Idaho,16,1688,54,25-Mar,30-Apr,36,0.00055958
4/22/2020,Illinois,17,35108,1577,21-Mar,30-May,70,0.00007892
4/22/2020,Indiana,18,12438,661,25-Mar,1-May,37,0.00014854
4/22/2020,Iowa,19,3764,90,,,,0.00031695
4/22/2020,Kansas,20,2291,111,30-Mar,3-May,34,0.00034325
4/22/2020,Kentucky,21,3373,185,26-Mar,,,0.00022383
4/22/2020,Louisiana,22,25258,1473,23-Mar,15-May,53,0.00021511
4/22/2020,Maine,23,907,39,2-Apr,31-May,59,0.00074393
4/22/2020,Maryland,24,14842,698,30-Mar,,,0.00016541
4/22/2020,Massachusetts,25,42944,2182,24-Apr,18-May,24,0.00014509
4/22/2020,Michigan,26,33929,2812,24-Mar,15-May,52,0.00010013
4/22/2020,Minnesota,27,2721,179,27-Mar,4-May,38,0.00017732
4/22/2020,Mississippi,28,4894,193,3-Apr,11-May,38,0.000336
4/22/2020,Missouri,29,6137,236,6-Apr,3-May,27,0.00016293
4/22/2020,Montana,30,439,14,26-Mar,24-Apr,29,0.00093565
4/22/2020,Nebraska,31,1826,43,,,,0.00051695
4/22/2020,Nevada,32,4081,187,31-Mar,15-May,45,0.00032466
4/22/2020,New Hampshire,33,1588,48,27-Mar,4-May,38,0.00073545
4/22/2020,New Jersey,34,95865,5063,21-Mar,,,0.00011258
4/22/2020,New Mexico,35,2210,71,24-Mar,15-May,52,0.00047691
4/22/2020,New York,36,261591,19647,22-Mar,15-May,54,0.0000514
4/22/2020,North Carolina,37,7220,242,30-Mar,8-May,39,0.00009535
4/22/2020,North Dakota,38,679,14,,,,0.00131223
4/22/2020,Ohio,39,14117,610,23-Mar,30-May,68,0.00008555
4/22/2020,Oklahoma,40,2894,169,,,,0.00025272
4/22/2020,Oregon,41,2059,78,23-Mar,,,0.00023709
4/22/2020,Pennsylvania,42,36763,1720,1-Apr,8-May,37,0.00007811
4/22/2020,Rhode Island,44,5841,181,28-Mar,8-May,41,0.00094397
4/22/2020,South Carolina,45,4761,140,7-Apr,12-May,35,0.00019422
4/22/2020,South Dakota,46,1858,9,,,,0.00113038
4/22/2020,Tennessee,47,7681,169,2-Apr,30-Apr,28,0.00014643
4/22/2020,Texas,48,21769,571,2-Apr,30-Apr,28,0.00003449
4/22/2020,Utah,49,3451,34,,,,0.00031192
4/22/2020,Vermont,50,823,39,24-Mar,15-May,52,0.00160259
4/22/2020,Virginia,51,10265,349,30-Mar,10-Jun,72,0.00011716
4/22/2020,Washington,53,12539,696,23-Mar,4-May,42,0.00013132
4/22/2020,West Virginia,54,939,29,24-Mar,4-May,41,0.00055799
4/22/2020,Wisconsin,55,4845,247,25-Mar,26-May,62,0.00017175
4/22/2020,Wyoming,56,447,6,,,,0.00172783
4/23/2020,Alabama,1,5832,197,4-Apr,30-Apr,26,0.00020395
4/23/2020,Alaska,2,335,7,11-Mar,21-Apr,41,0.00136697
4/23/2020,Arizona,4,5769,257,30-Mar,15-May,46,0.00013739
4/23/2020,Arkansas,5,2599,45,,,,0.00033137
4/23/2020,California,6,39534,1548,19-Mar,,,0.00002531
4/23/2020,Colorado,8,11262,557,26-Mar,27-Apr,32,0.00017365
4/23/2020,Connecticut,9,23100,1639,23-Mar,20-May,58,0.00028048
4/23/2020,Delaware,10,3308,92,24-Mar,15-May,52,0.00102694
4/23/2020,Florida,12,29640,986,20-Mar,30-Apr,41,0.00004656
4/23/2020,Georgia,13,20905,871,3-Apr,30-Apr,27,0.00009418
4/23/2020,Hawaii,15,590,12,25-Mar,31-May,67,0.00070628
4/23/2020,Idaho,16,1721,54,25-Mar,30-Apr,36,0.00055958
4/23/2020,Illinois,17,36935,1696,21-Mar,30-May,70,0.00007892
4/23/2020,Indiana,18,13039,706,25-Mar,1-May,37,0.00014854
4/23/2020,Iowa,19,3939,96,,,,0.00031695
4/23/2020,Kansas,20,2625,112,30-Mar,3-May,34,0.00034325
4/23/2020,Kentucky,21,3548,194,26-Mar,,,0.00022383
4/23/2020,Louisiana,22,25739,1540,23-Mar,15-May,53,0.00021511
4/23/2020,Maine,23,937,44,2-Apr,31-May,59,0.00074393
4/23/2020,Maryland,24,15805,748,30-Mar,,,0.00016541
4/23/2020,Massachusetts,25,46023,2360,24-Apr,18-May,24,0.00014509
4/23/2020,Michigan,26,35252,2977,24-Mar,15-May,52,0.00010013
4/23/2020,Minnesota,27,2942,200,27-Mar,4-May,38,0.00017732
4/23/2020,Mississippi,28,5153,201,3-Apr,11-May,38,0.000336
4/23/2020,Missouri,29,6321,248,6-Apr,3-May,27,0.00016293
4/23/2020,Montana,30,442,14,26-Mar,24-Apr,29,0.00093565
4/23/2020,Nebraska,31,2190,47,,,,0.00051695
4/23/2020,Nevada,32,4208,195,31-Mar,15-May,45,0.00032466
4/23/2020,New Hampshire,33,1670,51,27-Mar,4-May,38,0.00073545
4/23/2020,New Jersey,34,99989,5368,21-Mar,,,0.00011258
4/23/2020,New Mexico,35,2379,78,24-Mar,15-May,52,0.00047691
4/23/2020,New York,36,267932,20212,22-Mar,15-May,54,0.0000514
4/23/2020,North Carolina,37,7608,253,30-Mar,8-May,39,0.00009535
4/23/2020,North Dakota,38,709,15,,,,0.00131223
4/23/2020,Ohio,39,14694,656,23-Mar,30-May,68,0.00008555
4/23/2020,Oklahoma,40,3017,179,,,,0.00025272
4/23/2020,Oregon,41,2127,83,23-Mar,,,0.00023709
4/23/2020,Pennsylvania,42,38334,1723,1-Apr,8-May,37,0.00007811
4/23/2020,Rhode Island,44,6256,189,28-Mar,8-May,41,0.00094397
